V1,Genome,Order,Family,Genus,VC,VC Status,Size,VC Subcluster,VC Subcluster Size,Quality,Adj P-value,Topology Confidence Score,Genera in VC,Families in VC,Orders in VC,Genus Confidence Score
7911,NZ_CP009862,Unassigned,Unassigned,Unassigned,14_0,Clustered,105,VC_14_0,105,0.3128,1,0.3128,0,0,0,0.991
7912,NZ_CP009861,Unassigned,Unassigned,Unassigned,1164_0,Clustered,41,VC_1164_0,41,0.9436,1,0.9436,0,0,0,1
7913,NZ_CP009105,Unassigned,Unassigned,Unassigned,62_8,Clustered/Singleton,1,VC_62_8,1,0,1,0,0,0,0,1
7914,NZ_CP009107,Unassigned,Unassigned,Unassigned,62_7,Clustered,14,VC_62_7,14,0.1543,1,0.1543,0,0,0,0.9011
7915,NZ_CP010373,Unassigned,Unassigned,Unassigned,9_29,Clustered/Singleton,1,VC_9_29,1,0,1,0,0,0,0,1
7916,NZ_CP010372,Unassigned,Unassigned,Unassigned,5_7,Clustered,49,VC_5_7,49,0.0913,1,0.0913,0,0,0,0.8486
7917,NZ_CP010316,Unassigned,Unassigned,Unassigned,5_42,Clustered,32,VC_5_42,32,0.1015,1,0.1015,0,0,0,0.9294
7918,NZ_CP010317,Unassigned,Unassigned,Unassigned,26_18,Clustered,3,VC_26_18,3,0.0048,0.99861784,0.0048,0,0,0,1
7919,NZ_CP010318,Unassigned,Unassigned,Unassigned,1410_0,Clustered,38,VC_1410_0,38,0.9885,1,0.9885,0,0,0,1
7920,NZ_CP010882,Unassigned,Unassigned,Unassigned,5_105,Clustered,53,VC_5_105,53,0.116,1,0.116,0,0,0,0.8687
7921,NZ_CP010881,Unassigned,Unassigned,Unassigned,91_0,Clustered,3,VC_91_0,3,0.0044,0.99864027,0.0044,0,0,0,1
7922,NZ_CP010880,Unassigned,Unassigned,Unassigned,75_0,Clustered,136,VC_75_0,136,0.9215,1,0.9215,0,0,0,1
7923,NZ_CP010879,Unassigned,Unassigned,Unassigned,761_0,Clustered,107,VC_761_0,107,0.934,1,0.934,0,0,0,1
7924,NZ_CP010878,Unassigned,Unassigned,Unassigned,1303_0,Clustered,18,VC_1303_0,18,0.6424,1,0.6424,0,0,0,1
7925,NZ_CP010877,Unassigned,Unassigned,Unassigned,1903_0,Clustered,13,VC_1903_0,13,1,0,0,0,0,0,1
7926,NC_022743,Unassigned,Unassigned,Unassigned,3_0,Clustered,14,VC_3_0,14,0.3217,1,0.3217,0,0,0,1
7927,NC_022741,Unassigned,Unassigned,Unassigned,1614_0,Clustered,25,VC_1614_0,25,0.9808,1,0.9808,0,0,0,1
7928,NZ_CP011019,Unassigned,Unassigned,Unassigned,95_0,Clustered,3,VC_95_0,3,0.0187,0.99864327,0.0187,0,0,0,1
7929,NZ_CP011417,Unassigned,Unassigned,Unassigned,184_0,Clustered,5,VC_184_0,5,0.0369,0.99999997,0.0369,0,0,0,1
7930,NZ_CP011496,Unassigned,Unassigned,Unassigned,42_93,Clustered,11,VC_42_93,11,0.0476,1,0.0476,0,0,0,0.9818
7931,NZ_CP012636,Unassigned,Unassigned,Unassigned,5_42,Clustered,32,VC_5_42,32,0.1015,1,0.1015,0,0,0,0.9294
7932,NZ_CP012637,Unassigned,Unassigned,Unassigned,761_0,Clustered,107,VC_761_0,107,0.934,1,0.934,0,0,0,1
7933,NZ_CP012638,Unassigned,Unassigned,Unassigned,1564_0,Clustered,15,VC_1564_0,15,0.7613,1,0.7613,0,0,0,1
7934,NZ_CP012626,Unassigned,Unassigned,Unassigned,5_40,Clustered,3,VC_5_40,3,0.0065,0.99864555,0.0065,0,0,0,1
7935,NZ_CP012627,Unassigned,Unassigned,Unassigned,26_39,Clustered,8,VC_26_39,8,0.0241,1,0.0241,0,0,0,1
7936,NZ_CP012628,Unassigned,Unassigned,Unassigned,334_0,Clustered,58,VC_334_0,58,0.7841,1,0.7841,0,0,0,1
7937,NZ_CP012629,Unassigned,Unassigned,Unassigned,1339_0,Clustered,23,VC_1339_0,23,0.7678,1,0.7678,0,0,0,1
7938,NZ_CP012630,Unassigned,Unassigned,Unassigned,1681_0,Clustered,22,VC_1681_0,22,1,0,0,0,0,0,1
7939,NZ_CP012632,Unassigned,Unassigned,Unassigned,5_92,Clustered/Singleton,1,VC_5_92,1,0,1,0,0,0,0,1
7940,NZ_CP013030,Unassigned,Unassigned,Unassigned,68_2,Clustered,4,VC_68_2,4,0.013,0.99998717,0.013,0,0,0,0.6667
7941,NZ_CP013027,Unassigned,Unassigned,Unassigned,5_19,Clustered/Singleton,1,VC_5_19,1,0,1,0,0,0,0,1
7942,NZ_CP013026,Unassigned,Unassigned,Unassigned,42_20,Clustered/Singleton,1,VC_42_20,1,0,1,0,0,0,0,1
7943,NZ_CP013657,Unassigned,Unassigned,Unassigned,5_84,Clustered,9,VC_5_84,9,0.0136,1,0.0136,0,0,0,0.8889
7944,NZ_CP008715,Unassigned,Unassigned,Unassigned,5_98,Clustered,11,VC_5_98,11,0.02,1,0.02,0,0,0,1
7945,NZ_CP008716,Unassigned,Unassigned,Unassigned,761_0,Clustered,107,VC_761_0,107,0.934,1,0.934,0,0,0,1
7946,NZ_CP008717,Unassigned,Unassigned,Unassigned,1963_0,Clustered,11,VC_1963_0,11,1,1,1,0,0,0,1
7947,NZ_CP008718,Unassigned,Unassigned,Unassigned,1469_0,Clustered,12,VC_1469_0,12,0.5578,1,0.5578,0,0,0,1
7948,NZ_CP008719,Unassigned,Unassigned,Unassigned,796_0,Clustered,124,VC_796_0,124,1,0,0,0,0,0,1
7949,NZ_CP013832,Unassigned,Unassigned,Unassigned,5_83,Clustered,12,VC_5_83,12,0.0238,1,0.0238,0,0,0,0.9394
7950,NZ_CP013833,Unassigned,Unassigned,Unassigned,5_83,Clustered,12,VC_5_83,12,0.0238,1,0.0238,0,0,0,0.9394
7951,NZ_CP013834,Unassigned,Unassigned,Unassigned,47_3,Clustered,25,VC_47_3,25,0.0932,1,0.0932,0,0,0,0.8667
7952,NZ_CP014489,Unassigned,Unassigned,Unassigned,5_42,Clustered,32,VC_5_42,32,0.1015,1,0.1015,0,0,0,0.9294
7953,NZ_CP014490,Unassigned,Unassigned,Unassigned,398_11,Clustered,12,VC_398_11,12,0.0695,1,0.0695,0,0,0,0.7879
7954,NZ_CP014498,Unassigned,Unassigned,Unassigned,5_105,Clustered,53,VC_5_105,53,0.116,1,0.116,0,0,0,0.8687
7955,NZ_CP014524,Unassigned,Unassigned,Unassigned,14_0,Clustered,105,VC_14_0,105,0.3128,1,0.3128,0,0,0,0.991
7956,NZ_CP015021,Unassigned,Unassigned,Unassigned,123_1,Clustered,243,VC_123_1,243,0.9179,1,0.9179,0,0,0,1
7957,NZ_CP015022,Unassigned,Unassigned,Unassigned,123_1,Clustered,243,VC_123_1,243,0.9179,1,0.9179,0,0,0,1
7958,NZ_CP015139,Unassigned,Unassigned,Unassigned,9_5,Clustered,73,VC_9_5,73,0.1271,1,0.1271,0,0,0,0.7458
7959,NZ_CP015140,Unassigned,Unassigned,Unassigned,5_105,Clustered,53,VC_5_105,53,0.116,1,0.116,0,0,0,0.8687
7960,NZ_CP015141,Unassigned,Unassigned,Unassigned,85_1,Clustered,35,VC_85_1,35,0.2507,1,0.2507,0,0,0,0.8437
7961,NZ_CP015144,Unassigned,Unassigned,Unassigned,761_0,Clustered,107,VC_761_0,107,0.934,1,0.934,0,0,0,1
7962,NZ_CP015142,Unassigned,Unassigned,Unassigned,1339_0,Clustered,23,VC_1339_0,23,0.7678,1,0.7678,0,0,0,1
7963,NZ_CP015143,Unassigned,Unassigned,Unassigned,1614_0,Clustered,25,VC_1614_0,25,0.9808,1,0.9808,0,0,0,1
7964,NZ_CP015070,Unassigned,Unassigned,Unassigned,5_105,Clustered,53,VC_5_105,53,0.116,1,0.116,0,0,0,0.8687
7965,NZ_CP015073,Unassigned,Unassigned,Unassigned,383_0,Clustered,18,VC_383_0,18,0.6372,1,0.6372,0,0,0,1
7966,NZ_CP015075,Unassigned,Unassigned,Unassigned,137_0,Clustered,149,VC_137_0,149,0.6603,1,0.6603,0,0,0,1
7967,NZ_CP015077,Unassigned,Unassigned,Unassigned,5_99,Clustered,3,VC_5_99,3,0.0051,0.99861409,0.0051,0,0,0,1
7968,NZ_CP015078,Unassigned,Unassigned,Unassigned,65_0,Clustered,33,VC_65_0,33,0.5279,1,0.5279,0,0,0,1
7969,NZ_CP015239,Unassigned,Unassigned,Unassigned,95_5,Clustered/Singleton,1,VC_95_5,1,0,1,0,0,0,0,1
7970,NZ_CP024481,Unassigned,Unassigned,Unassigned,26_54,Clustered,3,VC_26_54,3,0.0065,0.99863663,0.0065,0,0,0,1
7971,NZ_CP024480,Unassigned,Unassigned,Unassigned,64_0,Clustered,8,VC_64_0,8,0.0784,1,0.0784,0,0,0,1
7972,NZ_CP015997,Unassigned,Unassigned,Unassigned,68_22,Clustered/Singleton,1,VC_68_22,1,0,1,0,0,0,0,1
7973,NZ_CP015996,Unassigned,Unassigned,Unassigned,26_55,Clustered,35,VC_26_55,35,0.1118,1,0.1118,0,0,0,0.8807
7974,NZ_CP016008,Unassigned,Unassigned,Unassigned,75_0,Clustered,136,VC_75_0,136,0.9215,1,0.9215,0,0,0,1
7975,NZ_CP016009,Unassigned,Unassigned,Unassigned,863_0,Clustered,8,VC_863_0,8,0.2457,1,0.2457,0,0,0,1
7976,NZ_CP015161,Unassigned,Unassigned,Unassigned,26_65,Clustered,2,VC_26_65,2,0.0021,0.95815404,0.002,0,0,0,1
7977,NZ_CP012498,Unassigned,Unassigned,Unassigned,95_1,Clustered/Singleton,1,VC_95_1,1,0,1,0,0,0,0,1
7978,NZ_CP012497,Unassigned,Unassigned,Unassigned,68_25,Clustered/Singleton,1,VC_68_25,1,0,1,0,0,0,0,1
7979,NZ_CP015914,Unassigned,Unassigned,Unassigned,42_35,Clustered,3,VC_42_35,3,0.0066,0.99854729,0.0066,0,0,0,1
7980,NZ_CP015915,Unassigned,Unassigned,Unassigned,398_12,Clustered,4,VC_398_12,4,0.0202,0.99997597,0.0202,0,0,0,1
7981,NZ_CP015916,Unassigned,Unassigned,Unassigned,26_20,Clustered/Singleton,1,VC_26_20,1,0,1,0,0,0,0,1
7982,NZ_CP015913,Unassigned,Unassigned,Unassigned,268_0,Clustered,109,VC_268_0,109,0.5778,1,0.5778,0,0,0,0.9093
7983,NZ_CP015917,Unassigned,Unassigned,Unassigned,334_0,Clustered,58,VC_334_0,58,0.7841,1,0.7841,0,0,0,1
7984,NZ_CP016498,Unassigned,Unassigned,Unassigned,5_104,Clustered,3,VC_5_104,3,0.0049,0.99858335,0.0048,0,0,0,1
7985,NZ_CP016549,Unassigned,Unassigned,Unassigned,68_85,Clustered/Singleton,1,VC_68_85,1,0,1,0,0,0,0,1
7986,NZ_CP016548,Unassigned,Unassigned,Unassigned,61_6,Clustered/Singleton,1,VC_61_6,1,0,1,0,0,0,0,1
7987,NZ_CP016547,Unassigned,Unassigned,Unassigned,268_0,Clustered,109,VC_268_0,109,0.5778,1,0.5778,0,0,0,0.9093
7988,NZ_CP016550,Unassigned,Unassigned,Unassigned,75_0,Clustered,136,VC_75_0,136,0.9215,1,0.9215,0,0,0,1
7989,NZ_CP012491,Unassigned,Unassigned,Unassigned,68_31,Clustered/Singleton,1,VC_68_31,1,0,1,0,0,0,0,1
7990,NZ_CP015835,Unassigned,Unassigned,Unassigned,9_5,Clustered,73,VC_9_5,73,0.1271,1,0.1271,0,0,0,0.7458
7991,NZ_CP015836,Unassigned,Unassigned,Unassigned,40_0,Clustered,13,VC_40_0,13,0.049,1,0.049,0,0,0,1
7992,NZ_CP015837,Unassigned,Unassigned,Unassigned,68_41,Clustered,3,VC_68_41,3,0.0079,0.99847154,0.0079,0,0,0,0.3333
7993,NZ_CP016405,Unassigned,Unassigned,Unassigned,268_0,Clustered,109,VC_268_0,109,0.5778,1,0.5778,0,0,0,0.9093
7994,NZ_CP013192,Unassigned,Unassigned,Unassigned,19_0,Clustered,20,VC_19_0,20,0.1387,1,0.1387,0,0,0,0.8
7995,NZ_CP017250,Unassigned,Unassigned,Unassigned,123_1,Clustered,243,VC_123_1,243,0.9179,1,0.9179,0,0,0,1
7996,NZ_CP017252,Unassigned,Unassigned,Unassigned,123_1,Clustered,243,VC_123_1,243,0.9179,1,0.9179,0,0,0,1
7997,NZ_CP018104,Unassigned,Unassigned,Unassigned,26_23,Clustered,33,VC_26_23,33,0.1052,1,0.1052,0,0,0,0.9337
7998,NZ_CP018106,Unassigned,Unassigned,Unassigned,268_0,Clustered,109,VC_268_0,109,0.5778,1,0.5778,0,0,0,0.9093
7999,NZ_CP018107,Unassigned,Unassigned,Unassigned,42_141,Clustered,4,VC_42_141,4,0.0298,0.99998878,0.0298,0,0,0,1
8000,NZ_CP018108,Unassigned,Unassigned,Unassigned,1107_0,Clustered,55,VC_1107_0,55,0.9369,1,0.9369,0,0,0,1
8001,NZ_CP018116,Unassigned,Unassigned,Unassigned,26_23,Clustered,33,VC_26_23,33,0.1052,1,0.1052,0,0,0,0.9337
8002,NZ_CP018118,Unassigned,Unassigned,Unassigned,268_0,Clustered,109,VC_268_0,109,0.5778,1,0.5778,0,0,0,0.9093
8003,NZ_CP018119,Unassigned,Unassigned,Unassigned,42_141,Clustered,4,VC_42_141,4,0.0298,0.99998878,0.0298,0,0,0,1
8004,NZ_CP018120,Unassigned,Unassigned,Unassigned,1107_0,Clustered,55,VC_1107_0,55,0.9369,1,0.9369,0,0,0,1
8005,NZ_CP018122,Unassigned,Unassigned,Unassigned,26_23,Clustered,33,VC_26_23,33,0.1052,1,0.1052,0,0,0,0.9337
8006,NZ_CP018124,Unassigned,Unassigned,Unassigned,268_0,Clustered,109,VC_268_0,109,0.5778,1,0.5778,0,0,0,0.9093
8007,NZ_CP018125,Unassigned,Unassigned,Unassigned,42_141,Clustered,4,VC_42_141,4,0.0298,0.99998878,0.0298,0,0,0,1
8008,NZ_CP018126,Unassigned,Unassigned,Unassigned,1107_0,Clustered,55,VC_1107_0,55,0.9369,1,0.9369,0,0,0,1
8009,NZ_CP018110,Unassigned,Unassigned,Unassigned,26_23,Clustered,33,VC_26_23,33,0.1052,1,0.1052,0,0,0,0.9337
8010,NZ_CP018112,Unassigned,Unassigned,Unassigned,268_0,Clustered,109,VC_268_0,109,0.5778,1,0.5778,0,0,0,0.9093
8011,NZ_CP018113,Unassigned,Unassigned,Unassigned,42_141,Clustered,4,VC_42_141,4,0.0298,0.99998878,0.0298,0,0,0,1
8012,NZ_CP018114,Unassigned,Unassigned,Unassigned,1107_0,Clustered,55,VC_1107_0,55,0.9369,1,0.9369,0,0,0,1
8013,NZ_CP017847,Unassigned,Unassigned,Unassigned,398_4,Clustered,34,VC_398_4,34,0.2339,1,0.2339,0,0,0,0.8556
8014,NZ_CP017846,Unassigned,Unassigned,Unassigned,19_0,Clustered,20,VC_19_0,20,0.1387,1,0.1387,0,0,0,0.8
8015,NZ_CP017845,Unassigned,Unassigned,Unassigned,912_0,Clustered,14,VC_912_0,14,0.3694,1,0.3694,0,0,0,1
8016,NZ_CP018238,Unassigned,Unassigned,Unassigned,123_1,Clustered,243,VC_123_1,243,0.9179,1,0.9179,0,0,0,1
8017,NZ_CP018240,Unassigned,Unassigned,Unassigned,123_1,Clustered,243,VC_123_1,243,0.9179,1,0.9179,0,0,0,1
8018,NZ_CP018246,Unassigned,Unassigned,Unassigned,123_1,Clustered,243,VC_123_1,243,0.9179,1,0.9179,0,0,0,1
8019,NZ_CP018244,Unassigned,Unassigned,Unassigned,123_1,Clustered,243,VC_123_1,243,0.9179,1,0.9179,0,0,0,1
8020,NZ_CP018253,Unassigned,Unassigned,Unassigned,123_1,Clustered,243,VC_123_1,243,0.9179,1,0.9179,0,0,0,1
8021,NZ_CP018248,Unassigned,Unassigned,Unassigned,123_1,Clustered,243,VC_123_1,243,0.9179,1,0.9179,0,0,0,1
8022,NZ_CP018242,Unassigned,Unassigned,Unassigned,123_1,Clustered,243,VC_123_1,243,0.9179,1,0.9179,0,0,0,1
8023,NZ_CP018251,Unassigned,Unassigned,Unassigned,123_1,Clustered,243,VC_123_1,243,0.9179,1,0.9179,0,0,0,1
8024,NZ_CP018207,Unassigned,Unassigned,Unassigned,7_7,Clustered,44,VC_7_7,44,0.1513,1,0.1513,0,0,0,0.7992
8025,NZ_CP018208,Unassigned,Unassigned,Unassigned,1356_0,Clustered,18,VC_1356_0,18,0.6536,1,0.6536,0,0,0,1
8026,NZ_CP010123,Unassigned,Unassigned,Unassigned,42_55,Clustered/Singleton,1,VC_42_55,1,0,1,0,0,0,0,1
8027,NZ_CP010124,Unassigned,Unassigned,Unassigned,20_6,Clustered/Singleton,1,VC_20_6,1,0,1,0,0,0,0,1
8028,NZ_CP010126,Unassigned,Unassigned,Unassigned,42_54,Clustered/Singleton,1,VC_42_54,1,0,1,0,0,0,0,1
8029,NZ_CP010128,Unassigned,Unassigned,Unassigned,942_0,Clustered,11,VC_942_0,11,0.357,1,0.357,0,0,0,1
8030,NZ_CP010130,Unassigned,Unassigned,Unassigned,26_5,Clustered,22,VC_26_5,22,0.0704,1,0.0704,0,0,0,1
8031,NZ_CP010138,Unassigned,Unassigned,Unassigned,5_86,Clustered,4,VC_5_86,4,0.0058,0.99998864,0.0058,0,0,0,1
8032,NZ_CP010141,Unassigned,Unassigned,Unassigned,5_34,Clustered,41,VC_5_34,41,0.0746,1,0.0746,0,0,0,0.7671
8033,NZ_CP010144,Unassigned,Unassigned,Unassigned,398_6,Clustered,3,VC_398_6,3,0.0153,0.99859104,0.0152,0,0,0,1
8034,NZ_CP010146,Unassigned,Unassigned,Unassigned,16_0,Clustered,2,VC_16_0,2,0.0055,0.95824489,0.0052,0,0,0,1
8035,NZ_CP010147,Unassigned,Unassigned,Unassigned,5_34,Clustered,41,VC_5_34,41,0.0746,1,0.0746,0,0,0,0.7671
8036,NZ_CP010149,Unassigned,Unassigned,Unassigned,5_32,Clustered,9,VC_5_32,9,0.0141,1,0.0141,0,0,0,0.9444
8037,NZ_CP010153,Unassigned,Unassigned,Unassigned,398_6,Clustered,3,VC_398_6,3,0.0153,0.99859104,0.0152,0,0,0,1
8038,NZ_CP010155,Unassigned,Unassigned,Unassigned,11_0,Clustered,41,VC_11_0,41,0.3064,1,0.3064,0,0,0,1
8039,NZ_CP010156,Unassigned,Unassigned,Unassigned,1905_0,Clustered,5,VC_1905_0,5,0.8378,0.99997634,0.8378,0,0,0,1
8040,NZ_CP010158,Unassigned,Unassigned,Unassigned,5_55,Clustered,8,VC_5_55,8,0.0169,1,0.0169,0,0,0,0.7857
8041,NZ_CP010159,Unassigned,Unassigned,Unassigned,1097_0,Clustered,26,VC_1097_0,26,0.5148,1,0.5148,0,0,0,1
8042,NZ_CP010162,Unassigned,Unassigned,Unassigned,1964_0,Clustered,7,VC_1964_0,7,0.8032,1,0.8032,0,0,0,1
8043,NZ_CP010161,Unassigned,Unassigned,Unassigned,1959_0,Clustered,3,VC_1959_0,3,0.1588,0.5,0.0794,0,0,0,1
8044,NZ_CP010173,Unassigned,Unassigned,Unassigned,68_89,Clustered,2,VC_68_89,2,0.004,0.95468334,0.0038,0,0,0,0
8045,NZ_CP010175,Unassigned,Unassigned,Unassigned,334_0,Clustered,58,VC_334_0,58,0.7841,1,0.7841,0,0,0,1
8046,NZ_CP010179,Unassigned,Unassigned,Unassigned,145_1,Clustered,2,VC_145_1,2,0.01,0.95812434,0.0096,0,0,0,1
8047,NZ_CP010181,Unassigned,Unassigned,Unassigned,95_0,Clustered,3,VC_95_0,3,0.0187,0.99864327,0.0187,0,0,0,1
8048,NZ_CP010182,Unassigned,Unassigned,Unassigned,1965_0,Clustered,5,VC_1965_0,5,0.6383,0.9999946,0.6383,0,0,0,1
8049,NZ_CP010184,Unassigned,Unassigned,Unassigned,95_0,Clustered,3,VC_95_0,3,0.0187,0.99864327,0.0187,0,0,0,1
8050,NZ_CP010185,Unassigned,Unassigned,Unassigned,1965_0,Clustered,5,VC_1965_0,5,0.6383,0.9999946,0.6383,0,0,0,1
8051,NZ_CP010188,Unassigned,Unassigned,Unassigned,1731_0,Clustered,6,VC_1731_0,6,0.4134,1,0.4134,0,0,0,1
8052,NZ_CP010189,Unassigned,Unassigned,Unassigned,1037_0,Clustered,20,VC_1037_0,20,0.4175,1,0.4175,0,0,0,1
8053,NZ_CP010190,Unassigned,Unassigned,Unassigned,1904_0,Clustered,4,VC_1904_0,4,0.1717,0.97686793,0.1678,0,0,0,1
8054,NZ_CP010192,Unassigned,Unassigned,Unassigned,42_47,Clustered/Singleton,1,VC_42_47,1,0,1,0,0,0,0,1
8055,NZ_CP010193,Unassigned,Unassigned,Unassigned,69_0,Clustered,9,VC_69_0,9,0.7769,1,0.7769,0,0,0,1
8056,NZ_CP010194,Unassigned,Unassigned,Unassigned,365_0,Clustered,10,VC_365_0,10,0.2948,1,0.2948,0,0,0,1
8057,NZ_CP010195,Unassigned,Unassigned,Unassigned,1965_0,Clustered,5,VC_1965_0,5,0.6383,0.9999946,0.6383,0,0,0,1
8058,NZ_CP010199,Unassigned,Unassigned,Unassigned,1731_0,Clustered,6,VC_1731_0,6,0.4134,1,0.4134,0,0,0,1
8059,NZ_CP010198,Unassigned,Unassigned,Unassigned,1037_0,Clustered,20,VC_1037_0,20,0.4175,1,0.4175,0,0,0,1
8060,NZ_CP010201,Unassigned,Unassigned,Unassigned,20_7,Clustered/Singleton,1,VC_20_7,1,0,1,0,0,0,0,1
8061,NZ_CP010202,Unassigned,Unassigned,Unassigned,1904_0,Clustered,4,VC_1904_0,4,0.1717,0.97686793,0.1678,0,0,0,1
8062,NZ_CP010203,Unassigned,Unassigned,Unassigned,1731_0,Clustered,6,VC_1731_0,6,0.4134,1,0.4134,0,0,0,1
8063,NZ_CP010205,Unassigned,Unassigned,Unassigned,1287_0,Clustered,20,VC_1287_0,20,0.934,1,0.934,0,0,0,1
8064,NZ_CP010209,Unassigned,Unassigned,Unassigned,42_13,Clustered,5,VC_42_13,5,0.0123,0.99999998,0.0123,0,0,0,1
8065,NZ_CP010208,Unassigned,Unassigned,Unassigned,913_0,Clustered,3,VC_913_0,3,0.1016,0.99754457,0.1014,0,0,0,0.6667
8066,NZ_CP010211,Unassigned,Unassigned,Unassigned,1731_0,Clustered,6,VC_1731_0,6,0.4134,1,0.4134,0,0,0,1
8067,NZ_CP010210,Unassigned,Unassigned,Unassigned,1037_0,Clustered,20,VC_1037_0,20,0.4175,1,0.4175,0,0,0,1
8068,NZ_CP010212,Unassigned,Unassigned,Unassigned,1904_0,Clustered,4,VC_1904_0,4,0.1717,0.97686793,0.1678,0,0,0,1
8069,NZ_CP010215,Unassigned,Unassigned,Unassigned,42_13,Clustered,5,VC_42_13,5,0.0123,0.99999998,0.0123,0,0,0,1
8070,NZ_CP010216,Unassigned,Unassigned,Unassigned,1731_0,Clustered,6,VC_1731_0,6,0.4134,1,0.4134,0,0,0,1
8071,NZ_CP010217,Unassigned,Unassigned,Unassigned,1037_0,Clustered,20,VC_1037_0,20,0.4175,1,0.4175,0,0,0,1
8072,NZ_CP010218,Unassigned,Unassigned,Unassigned,1904_0,Clustered,4,VC_1904_0,4,0.1717,0.97686793,0.1678,0,0,0,1
8073,NZ_CP010220,Unassigned,Unassigned,Unassigned,268_2,Clustered,48,VC_268_2,48,0.2322,1,0.2322,0,0,0,0.9787
8074,NZ_CP010223,Unassigned,Unassigned,Unassigned,42_13,Clustered,5,VC_42_13,5,0.0123,0.99999998,0.0123,0,0,0,1
8075,NZ_CP010225,Unassigned,Unassigned,Unassigned,1037_0,Clustered,20,VC_1037_0,20,0.4175,1,0.4175,0,0,0,1
8076,NZ_CP010224,Unassigned,Unassigned,Unassigned,1731_0,Clustered,6,VC_1731_0,6,0.4134,1,0.4134,0,0,0,1
8077,NZ_CP010227,Unassigned,Unassigned,Unassigned,1557_0,Clustered,6,VC_1557_0,6,0.144,0.99998323,0.144,0,0,0,1
8078,NZ_CP010232,Unassigned,Unassigned,Unassigned,5_52,Clustered,10,VC_5_52,10,0.0205,1,0.0205,0,0,0,0.8889
8079,NZ_CP010233,Unassigned,Unassigned,Unassigned,26_10,Clustered,2,VC_26_10,2,0.0027,0.95825317,0.0026,0,0,0,1
8080,NZ_CP010234,Unassigned,Unassigned,Unassigned,16_30,Clustered,2,VC_16_30,2,0.004,0.95627546,0.0039,0,0,0,1
8081,NZ_CP010243,Unassigned,Unassigned,Unassigned,16_6,Clustered,2,VC_16_6,2,0.0029,0.95821202,0.0028,0,0,0,1
8082,NZ_CP010245,Unassigned,Unassigned,Unassigned,194_0,Clustered,51,VC_194_0,51,0.5912,1,0.5912,0,0,0,1
8083,NZ_CP017632,Unassigned,Unassigned,Unassigned,28_54,Clustered/Singleton,1,VC_28_54,1,0,1,0,0,0,0,1
8084,NZ_CP017633,Unassigned,Unassigned,Unassigned,6_14,Clustered,51,VC_6_14,51,0.0879,1,0.0879,0,0,0,0.982
8085,NZ_CP019356,Unassigned,Unassigned,Unassigned,28_18,Clustered,2,VC_28_18,2,0.0013,0.93372772,0.0012,0,0,0,1
8086,NZ_CP019905,Unassigned,Unassigned,Unassigned,26_19,Clustered/Singleton,1,VC_26_19,1,0,1,0,0,0,0,1
8087,NZ_CP019908,Unassigned,Unassigned,Unassigned,75_0,Clustered,136,VC_75_0,136,0.9215,1,0.9215,0,0,0,1
8088,NZ_CP019906,Unassigned,Unassigned,Unassigned,2228_0,Clustered,2,VC_2228_0,2,0.4318,0.85557782,0.3695,0,0,0,1
8089,NZ_CP019907,Unassigned,Unassigned,Unassigned,65_0,Clustered,33,VC_65_0,33,0.5279,1,0.5279,0,0,0,1
8090,NZ_CP018947,Unassigned,Unassigned,Unassigned,5_72,Clustered,16,VC_5_72,16,0.0344,1,0.0344,0,0,0,0.6917
8091,NZ_CP018945,Unassigned,Unassigned,Unassigned,14_0,Clustered,105,VC_14_0,105,0.3128,1,0.3128,0,0,0,0.991
8092,NZ_CP018944,Unassigned,Unassigned,Unassigned,1231_0,Clustered,2,VC_1231_0,2,0.1188,0.95095806,0.113,0,0,0,1
8093,NZ_CP018943,Unassigned,Unassigned,Unassigned,334_0,Clustered,58,VC_334_0,58,0.7841,1,0.7841,0,0,0,1
8094,NZ_CP018942,Unassigned,Unassigned,Unassigned,1137_0,Clustered,56,VC_1137_0,56,0.939,1,0.939,0,0,0,1
8095,NZ_CP018940,Unassigned,Unassigned,Unassigned,2074_0,Clustered,7,VC_2074_0,7,0.976,0.99736687,0.9734,0,0,0,1
8096,NZ_CP018952,Unassigned,Unassigned,Unassigned,5_105,Clustered,53,VC_5_105,53,0.116,1,0.116,0,0,0,0.8687
8097,NZ_CP018951,Unassigned,Unassigned,Unassigned,91_1,Clustered,309,VC_91_1,309,0.869,1,0.869,0,0,0,0.9997
8098,NZ_CP018950,Unassigned,Unassigned,Unassigned,75_0,Clustered,136,VC_75_0,136,0.9215,1,0.9215,0,0,0,1
8099,NZ_CP018956,Unassigned,Unassigned,Unassigned,9_19,Clustered,7,VC_9_19,7,0.0079,1,0.0079,0,0,0,1
8100,NZ_CP018955,Unassigned,Unassigned,Unassigned,1_50,Clustered/Singleton,1,VC_1_50,1,0,1,0,0,0,0,1
8101,NZ_CP018954,Unassigned,Unassigned,Unassigned,5_113,Clustered,7,VC_5_113,7,0.012,1,0.012,0,0,0,1
8102,NZ_CP018964,Unassigned,Unassigned,Unassigned,5_9,Clustered,33,VC_5_9,33,0.0752,1,0.0752,0,0,0,0.8958
8103,NZ_CP018969,Unassigned,Unassigned,Unassigned,5_105,Clustered,53,VC_5_105,53,0.116,1,0.116,0,0,0,0.8687
