seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
NZ_CP058715	126040	No terminal repeats	138	11	0.9953	NA	36	99.7535	MOBF;F_traL;F_traE;F_traK;F_traV;virb4;F_traW;F_traU;F_traN;F_traF;F_traH;F_traG;MOBF	NA
NZ_CP058136	12557	No terminal repeats	15	11	0.9953	NA	4	10.0771	NA	NF000153
NZ_CP014110	115764	No terminal repeats	130	11	0.9953	NA	29	96.3945	F_traU;F_traW;virb4;F_traV;F_traK;F_traE;F_traL;MOBF;F_traG;F_traH;F_traF;F_traN	NA
NZ_CP018340	81939	No terminal repeats	106	11	0.9953	NA	26	96.8086	F_traL;F_traE;F_traK;F_traV;virb4;F_traW;F_traU;F_trbC;F_traN;F_traF;F_traH;F_traG;MOBF	NA
NZ_CP048680	5330	No terminal repeats	7	11	0.9953	NA	2	6.6443	MOBQ	NA
NZ_CP023798	4375	No terminal repeats	6	11	0.9953	NA	0	5.9024	NA	NA
NZ_CP033883	88005	No terminal repeats	99	11	0.9953	NA	20	71.9672	I_traE;I_traI;I_traK;I_traL;I_traN;I_traO;I_traP;I_traQ;I_traR;I_traT;traU;I_traV;I_traW;I_traY;I_trbA;I_trbB;MOBP1	NA
NZ_CP051701	120617	No terminal repeats	135	11	0.9953	NA	29	96.3767	MOBF;F_traG;F_traH;F_traF;F_traN;F_traU;F_traW;virb4;F_traV;F_traK;F_traE;F_traL	NA
NZ_CP039714	98012	No terminal repeats	104	11	0.9953	NA	19	76.6696	MOBP1;I_traE;I_traI;I_traK;I_traL;I_traN;I_traO;I_traP;I_traQ;I_traR;I_traT;traU;I_traV;I_traW;I_traY;I_trbA;I_trbB	NA
NZ_CP049176	86143	No terminal repeats	95	11	0.9953	NA	18	71.7595	I_traL;I_traN;I_traO;I_traP;I_traQ;I_traR;I_traT;traU;I_traV;I_traW;I_traY;I_trbA;I_trbB;MOBP1;I_traE;I_traI	NA
NZ_CP076710	86487	No terminal repeats	101	11	0.9953	NA	19	81.0816	MOBP1;I_trbB;I_trbA;I_traY;I_traW;I_traV;traU;I_traT;I_traR;I_traQ;I_traP;I_traO;I_traN;I_traL;I_traK;I_traI;I_traE	NA
NZ_CP042559	8795	No terminal repeats	11	11	0.9953	NA	2	9.8808	MOBQ	NA
NZ_CP019842	11748	No terminal repeats	12	11	0.9953	NA	5	10.8881	MOBP1;MOBP1	NA
NZ_CP049049	2507	No terminal repeats	3	11	0.9953	NA	0	3.1262	NA	NA
NZ_CP107404	154719	No terminal repeats	191	11	0.9953	NA	37	148.1888	MOBF;F_traG;F_traH;F_traF;F_traN;F_traN;F_traU;F_traW;virb4;F_traV;F_traK;F_traE;F_traL;F_traL;F_traE	NF000466
NZ_CP107438	154719	No terminal repeats	191	11	0.9953	NA	37	148.1888	MOBF;F_traG;F_traH;F_traF;F_traN;F_traN;F_traU;F_traW;virb4;F_traV;F_traK;F_traE;F_traL;F_traL;F_traE	NF000466
NZ_CP107460	154719	No terminal repeats	191	11	0.9953	NA	37	148.1888	MOBF;F_traG;F_traH;F_traF;F_traN;F_traN;F_traU;F_traW;virb4;F_traV;F_traK;F_traE;F_traL;F_traL;F_traE	NF000466
NZ_CP107470	154719	No terminal repeats	191	11	0.9953	NA	37	148.1888	MOBF;F_traG;F_traH;F_traF;F_traN;F_traN;F_traU;F_traW;virb4;F_traV;F_traK;F_traE;F_traL;F_traL;F_traE	NF000466
NZ_CP107515	154719	No terminal repeats	191	11	0.9953	NA	37	148.1888	MOBF;F_traG;F_traH;F_traF;F_traN;F_traN;F_traU;F_traW;virb4;F_traV;F_traK;F_traE;F_traL;F_traL;F_traE	NF000466
NZ_CP018978	117844	No terminal repeats	129	11	0.9953	NA	27	93.8034	F_traL;F_traE;F_traK;F_traV;virb4;F_traW;F_traU;F_traN;F_traF;F_traH;F_traG;MOBF	NF012174
NZ_CP091047	82263	No terminal repeats	98	11	0.9953	NA	25	69.9682	F_traL;F_traE;F_traK;F_traV;virb4;F_traW;F_traU;F_traN;F_traN;F_traF;F_traH;F_traG;MOBF	NF000052;NF012171;NF012174;NF012171
NZ_OW967796	148717	No terminal repeats	153	11	0.9953	NA	30	114.782	MOBF;F_traG;F_traH;F_traF;F_traN;F_traU;F_traW;virb4;F_traV;F_traK;F_traK;F_traE;F_traL	NA
NZ_CP123959	4614	No terminal repeats	6	11	0.9953	NA	1	6.3937	NA	NA
NZ_CP076520	78128	No terminal repeats	98	11	0.9953	NA	26	72.0818	T_virB9;F_traL;F_traE;F_traK;F_traV;virb4;F_traW;F_traU;F_traN;F_traF;F_traG;F_traH	NF000466
NZ_CP021656	7621	No terminal repeats	11	11	0.9953	NA	2	2.7557	MOBP1	NA
NZ_AP022247	75556	No terminal repeats	86	11	0.9953	NA	27	70.6351	F_traL;F_traE;F_traK;F_traV;virb4;virb4;F_traW;F_traU;F_traN;F_traF;F_traH;F_traG;MOBF	NA
NZ_CP035871	95804	No terminal repeats	109	11	0.9953	NA	19	80.4175	I_traE;I_traI;I_traK;I_traL;I_traN;I_traO;I_traP;I_traQ;I_traR;I_traT;traU;I_traV;I_traW;I_traY;I_trbA;I_trbB;MOBP1	NA
NZ_CP053246	111831	No terminal repeats	135	11	0.9953	NA	29	93.7892	MOBF;F_traG;F_traH;F_traF;F_traN;F_traU;F_traW;virb4;F_traV;F_traK;F_traE;F_traL	NA
NZ_CP094588	21173	No terminal repeats	33	11	0.9953	NA	1	44.5915	NA	NA
NZ_CP066039	38605	No terminal repeats	41	11	0.9953	NA	11	27.0793	MOBP1;T_virB5;T_virB10;T_virB9;T_virB8;virb4;T_virB2;T_virB11	NA
NZ_CP107395	154664	No terminal repeats	191	11	0.9953	NA	37	148.1888	MOBF;F_traG;F_traH;F_traF;F_traN;F_traN;F_traU;F_traW;virb4;F_traV;F_traK;F_traE;F_traL;F_traL;F_traE	NF000466
NZ_CP070300	97847	No terminal repeats	115	11	0.9953	NA	26	87.2867	MOBF;F_traG;F_traH;F_traF;F_traN;F_traN;F_traU;F_traW;virb4;F_traV;F_traK;F_traE;F_traL;MOBQ	NF000496
NZ_CP101236	81957	No terminal repeats	93	11	0.9953	NA	28	74.1014	F_traL;F_traE;F_traK;F_traV;virb4;F_traW;F_traU;F_traN;F_traF;F_traH;F_traG;MOBF	NA
NZ_CP041957	83648	No terminal repeats	90	11	0.9953	NA	28	71.3456	F_traL;F_traE;F_traK;F_traV;virb4;F_traW;F_traU;F_traN;F_traF;F_traH;F_traG;MOBF	NF012147;NF000005
NZ_CP072574	6096	No terminal repeats	8	11	0.9953	NA	1	8.031	NA	NA
NZ_CP102740	85309	No terminal repeats	94	11	0.9953	NA	19	77.8839	MOBP1;I_trbB;I_trbA;I_traY;I_traW;I_traV;traU;I_traT;I_traR;I_traQ;I_traP;I_traO;I_traN;I_traL;I_traK;I_traI;I_traE	NA
NZ_CP116974	81122	No terminal repeats	94	11	0.9953	NA	28	74.3224	F_traL;F_traE;F_traK;F_traV;virb4;F_traW;F_traU;F_traN;F_traF;F_traH;F_traG;MOBF	NA
NZ_CP106787	115363	No terminal repeats	141	11	0.9953	NA	28	107.3746	MOBF;F_traG;F_traH;F_traF;F_traN;F_trbC;F_traU;F_traW;virb4;F_traV;F_traK;F_traE;F_traL	NA
NZ_CP023362	85570	No terminal repeats	93	11	0.9953	NA	19	68.7984	MOBP1;I_trbB;I_trbA;I_traY;I_traW;I_traV;traU;I_traT;I_traR;I_traQ;I_traP;I_traO;I_traN;I_traL;I_traK;I_traI;I_traE	NF033085
NZ_CP025239	96768	No terminal repeats	102	11	0.9953	NA	19	84.6976	MOBP1;I_trbB;I_trbA;I_traY;I_traW;I_traV;traU;I_traT;I_traR;I_traQ;I_traP;I_traO;I_traN;I_traL;I_traK;I_traI;I_traE	NA
NZ_CP045989	106446	No terminal repeats	132	11	0.9953	NA	26	108.8406	MOBF;F_traG;F_traH;F_traF;F_traN;F_trbC;F_traU;F_traW;virb4;F_traV;F_traK;F_traE;F_traL	NF000225;NF000270;NF000270
NZ_CP063855	89958	No terminal repeats	109	11	0.9953	NA	28	78.484	MOBF;MOBQ;F_traL;F_traE;F_traK;F_traV;virb4;F_traW;F_traU;F_traN;F_traN;F_traF;F_traH;F_traG	NF012174;NF012171;NF000052;NF000496
NZ_CP068153	80453	No terminal repeats	96	11	0.9953	NA	11	72.4417	MOBP1;I_trbB;I_trbA;I_traY;I_traW;I_traK;I_traI;I_traE	NA
NZ_CP081190	84884	No terminal repeats	94	11	0.9953	NA	27	67.7034	F_traL;F_traE;F_traK;F_traV;virb4;F_traW;F_traU;F_traN;F_traF;F_traH;F_traG;MOBF	NF000005;NF012147
NZ_CP081195	84890	No terminal repeats	94	11	0.9953	NA	27	67.7034	F_traL;F_traE;F_traK;F_traV;virb4;F_traW;F_traU;F_traN;F_traF;F_traH;F_traG;MOBF	NF000005;NF012147
NZ_CP066524	149116	No terminal repeats	183	11	0.9953	NA	37	142.2473	F_traL;F_traE;F_traK;F_traV;virb4;F_traW;F_traU;F_traN;F_traN;F_traF;F_traH;F_traG;MOBF;F_traL;F_traE	NA
NZ_CP048824	110687	No terminal repeats	112	11	0.9953	NA	19	78.3497	MOBP1;I_trbB;I_trbA;I_traY;I_traW;I_traV;traU;I_traT;I_traR;I_traQ;I_traP;I_traO;I_traN;I_traL;I_traK;I_traI;I_traE	NF012171;NF000052;NF000402
NZ_CP101534	141697	No terminal repeats	185	11	0.9953	NA	35	142.3772	F_traL;F_traE;F_traK;F_traV;virb4;F_traW;F_traU;F_traN;F_traN;F_traF;F_traH;F_traE;F_traL	NF000466
NZ_CP060971	111472	No terminal repeats	129	11	0.9953	NA	28	94.0607	MOBQ;F_traL;F_traE;F_traK;F_traV;virb4;F_traW;F_traU;F_traN;F_traN;F_traF;F_traH;F_traG;MOBF	NF000052;NF012171;NF012174;NF000496
NZ_CP065830	3303	No terminal repeats	4	11	0.9953	NA	0	3.92	NA	NA
NZ_CP047613	64483	No terminal repeats	71	11	0.9953	NA	26	57.4978	F_traL;F_traE;F_traK;F_traV;virb4;F_traW;F_traU;F_traN;F_traF;F_traH;F_traG;MOBF	NF000088;NF012178
NZ_CP107480	154726	No terminal repeats	191	11	0.9953	NA	37	148.1888	MOBF;F_traG;F_traH;F_traF;F_traN;F_traN;F_traU;F_traW;virb4;F_traV;F_traK;F_traE;F_traL;F_traL;F_traE	NF000466
NZ_CP013272	5818	No terminal repeats	10	11	0.9953	NA	2	6.9184	MOBQ	NA
NZ_CP107510	154726	No terminal repeats	191	11	0.9953	NA	37	148.1888	MOBF;F_traG;F_traH;F_traF;F_traN;F_traN;F_traU;F_traW;virb4;F_traV;F_traK;F_traE;F_traL;F_traL;F_traE	NF000466
NZ_CP058550	105000	No terminal repeats	129	11	0.9953	NA	26	111.3041	F_traL;F_traE;F_traK;F_traV;virb4;F_traW;F_traU;F_trbC;F_traN;F_traF;F_traH;F_traG;MOBF	NF012174
NZ_CP029837	93657	No terminal repeats	102	11	0.9953	NA	19	79.4681	MOBP1;I_trbB;I_trbA;I_traY;I_traW;I_traV;traU;I_traT;I_traR;I_traQ;I_traP;I_traO;I_traN;I_traL;I_traK;I_traI;I_traE	NA
NZ_CP027384	27224	No terminal repeats	38	11	0.9953	NA	15	33.0646	MOBF;F_traG;F_traG;F_traH;F_traK;F_traE;F_traL	NA
NZ_CP090403	98997	No terminal repeats	116	11	0.9953	NA	20	85.187	I_traE;I_traI;I_traK;I_traL;I_traN;I_traO;I_traP;I_traQ;I_traR;I_traT;traU;I_traV;I_traW;I_traY;I_trbA;I_trbB;MOBP1	NF033085
NZ_CP069489	14130	No terminal repeats	17	11	0.9953	NA	0	8.8826	NA	NA
NZ_CP095539	135067	No terminal repeats	164	11	0.9953	NA	32	110.1084	MOBF;F_traG;F_traH;F_traF;F_traN;F_traU;F_traW;virb4;F_traV;F_traK;F_traE;F_traL	NF012171;NF000052
NC_004943	3626	No terminal repeats	3	11	0.9953	NA	1	3.4366	NA	NA
NZ_CP117632	51413	No terminal repeats	62	11	0.9953	NA	8	43.0181	MOBP1;I_trbB;I_trbA;I_traY	NA
NZ_CP098487	49381	No terminal repeats	56	11	0.9953	NA	12	38.2395	MOBP1;T_virB11;T_virB2;virb4;T_virB8;T_virB9;T_virB10;T_virB5	NF012147
NZ_CP053241	5237	No terminal repeats	6	11	0.9953	NA	2	6.0087	MOBQ	NA
NZ_CP107505	154719	No terminal repeats	190	11	0.9953	NA	37	147.5085	MOBF;F_traG;F_traH;F_traF;F_traN;F_traN;F_traU;F_traW;virb4;F_traV;F_traK;F_traE;F_traL;F_traL;F_traE	NF000466
NZ_CP073954	94480	No terminal repeats	107	11	0.9953	NA	24	70.4285	F_traL;F_traE;F_traK;F_traV;virb4;F_traW;F_traU;F_traN;F_traF;F_traH;F_traG;MOBF	NF012174;NF000052;NF012171
NZ_CP058575	122379	No terminal repeats	138	11	0.9953	NA	30	102.1145	F_traL;F_traE;F_traK;F_traV;virb4;F_traW;F_traU;F_traU;F_traN;F_traF;F_traH;F_traG;MOBF	NF012174;NF012171;NF000052;NF000088;NF012178
NZ_CP116992	3133	No terminal repeats	3	11	0.9953	NA	1	3.0666	NA	NA
NZ_CP057213	5570	No terminal repeats	6	11	0.9953	NA	1	1.6669	NA	NA
NZ_CP030780	80632	No terminal repeats	85	11	0.9953	NA	17	56.9566	MOBF;F_traG;F_traH;F_traF;F_traN;F_trbC;F_traU;F_traW;F_traV	NF012174
NZ_CP074124	99826	No terminal repeats	117	11	0.9952	NA	27	93.9945	F_traL;F_traE;F_traK;F_traV;virb4;F_traW;F_traU;F_traN;F_traN;F_traF;F_traH;F_traG;MOBF	NF000027;NF000496
NZ_CP110946	13636	No terminal repeats	16	11	0.9952	NA	2	11.1541	MOBC	NF000225
NZ_CP058545	104999	No terminal repeats	128	11	0.9952	NA	26	111.3378	F_traL;F_traE;F_traK;F_traV;virb4;F_traW;F_traU;F_trbC;F_traN;F_traF;F_traH;F_traG;MOBF	NF012174
NZ_CP044137	88229	No terminal repeats	103	11	0.9952	NA	19	75.8139	I_traE;I_traI;I_traK;I_traL;I_traN;I_traO;I_traP;I_traQ;I_traR;I_traT;traU;I_traV;I_traW;I_traY;I_trbA;I_trbB;MOBP1	NF033085
NZ_CP027535	101207	No terminal repeats	111	11	0.9952	NA	20	80.5876	I_traE;I_traI;I_traK;I_traL;I_traN;I_traO;I_traP;I_traQ;I_traR;I_traT;traU;I_traV;I_traW;I_traY;I_trbA;I_trbB;MOBP1	NF033085
NZ_CP035857	90447	No terminal repeats	109	11	0.9952	NA	29	77.9185	MOBF;F_traG;F_traH;F_traF;F_traN;F_traN;F_traU;F_traU;F_traW;virb4;F_traV;F_traK;F_traE;F_traL	NF000052;NF012171;NF012174
NZ_CP114647	23166	No terminal repeats	24	11	0.9952	NA	1	32.637	NA	NA
NZ_CP051736	116897	No terminal repeats	132	11	0.9952	NA	29	95.6585	MOBF;F_traG;F_traH;F_traF;F_traN;F_traU;F_traW;virb4;F_traV;F_traK;F_traE;F_traL	NA
NZ_LR130551	13841	No terminal repeats	16	11	0.9952	NA	2	11.1541	MOBC	NF000225
NZ_CP069499	118909	No terminal repeats	138	11	0.9952	NA	30	101.2509	MOBF;F_traG;F_traH;F_traF;F_traN;F_traU;F_traW;virb4;F_traV;F_traK;F_traE;F_traL	NA
NZ_CP064670	4018	No terminal repeats	4	11	0.9952	NA	2	3.8013	MOBP1	NA
NZ_CP094454	45644	No terminal repeats	65	11	0.9952	NA	8	50.6636	F_traV;virb4	NA
NZ_CP116177	93520	No terminal repeats	106	11	0.9952	NA	27	79.8762	F_traL;F_traE;F_traK;F_traV;virb4;F_traW;F_traU;F_traN;F_traN;F_traF;F_traH;F_traG;MOBF	NF012178;NF000088;NF000496
NZ_CP041117	3133	No terminal repeats	3	11	0.9952	NA	1	3.0666	NA	NA
NZ_CP035851	155153	No terminal repeats	187	11	0.9952	NA	40	138.3288	MOBF;virb4;F_traV;F_traK;F_traE;F_traL;F_traG;F_traH;F_traF;F_traN;F_traN;F_traU;F_traW;virb4;F_traV;F_traK;F_traE;F_traL	NF012171;NF000052
NZ_CP104079	100197	No terminal repeats	117	11	0.9952	NA	28	86.2429	F_traL;F_traE;F_traK;F_traV;virb4;virb4;F_traW;F_traU;F_traN;F_traN;F_traF;F_traH;F_traG;MOBF	NF012178;NF012178;NF000088;NF000466
NZ_CP107485	154720	No terminal repeats	191	11	0.9952	NA	37	148.1888	MOBF;F_traG;F_traH;F_traF;F_traN;F_traN;F_traU;F_traW;virb4;F_traV;F_traK;F_traE;F_traL;F_traL;F_traE	NF000466
NZ_CP107449	154720	No terminal repeats	191	11	0.9952	NA	37	148.1888	MOBF;F_traG;F_traH;F_traF;F_traN;F_traN;F_traU;F_traW;virb4;F_traV;F_traK;F_traE;F_traL;F_traL;F_traE	NF000466
NZ_CP015634	40910	No terminal repeats	41	11	0.9952	NA	1	51.9011	NA	NA
NZ_CP048684	4000	No terminal repeats	7	11	0.9952	NA	2	6.6443	MOBQ	NA
NZ_CP006928	14249	No terminal repeats	15	11	0.9952	NA	2	12.1627	MOBC	NA
NZ_CP061129	7395	No terminal repeats	8	11	0.9952	NA	2	6.812	MOBQ	NA
NZ_CP090214	92267	No terminal repeats	106	11	0.9952	NA	28	79.9467	F_traL;F_traE;F_traK;F_traV;virb4;F_traW;F_traU;F_traN;F_traF;F_traH;F_traG;MOBF	NF012178;NF000088
NZ_CP073858	13570	No terminal repeats	15	11	0.9952	NA	1	13.936	NA	NF000025
NZ_CP090572	92267	No terminal repeats	106	11	0.9952	NA	28	79.9467	F_traL;F_traE;F_traK;F_traV;virb4;F_traW;F_traU;F_traN;F_traF;F_traH;F_traG;MOBF	NF012178;NF000088
NZ_CP010128	7982	No terminal repeats	9	11	0.9952	NA	2	7.1909	NA	NA
NZ_CP107495	154725	No terminal repeats	191	11	0.9952	NA	37	148.1888	MOBF;F_traG;F_traH;F_traF;F_traN;F_traN;F_traU;F_traW;virb4;F_traV;F_traK;F_traE;F_traL;F_traL;F_traE	NF000466
NZ_CP107443	154725	No terminal repeats	191	11	0.9952	NA	37	148.1888	MOBF;F_traG;F_traH;F_traF;F_traN;F_traN;F_traU;F_traW;virb4;F_traV;F_traK;F_traE;F_traL;F_traL;F_traE	NF000466
NZ_CP107490	154725	No terminal repeats	191	11	0.9952	NA	37	148.1888	MOBF;F_traG;F_traH;F_traF;F_traN;F_traN;F_traU;F_traW;virb4;F_traV;F_traK;F_traE;F_traL;F_traL;F_traE	NF000466
NZ_CP107428	154725	No terminal repeats	191	11	0.9952	NA	37	148.1888	MOBF;F_traG;F_traH;F_traF;F_traN;F_traN;F_traU;F_traW;virb4;F_traV;F_traK;F_traE;F_traL;F_traL;F_traE	NF000466
NZ_CP107475	154725	No terminal repeats	191	11	0.9952	NA	37	148.1888	MOBF;F_traG;F_traH;F_traF;F_traN;F_traN;F_traU;F_traW;virb4;F_traV;F_traK;F_traE;F_traL;F_traL;F_traE	NF000466
NZ_CP107500	154725	No terminal repeats	191	11	0.9952	NA	37	148.1888	MOBF;F_traG;F_traH;F_traF;F_traN;F_traN;F_traU;F_traW;virb4;F_traV;F_traK;F_traE;F_traL;F_traL;F_traE	NF000466
NZ_CP103859	12828	No terminal repeats	14	11	0.9952	NA	2	9.1858	NA	NA
NZ_LR135283	12090	No terminal repeats	16	11	0.9952	NA	1	12.6795	NA	NF033068
NZ_CP116095	102896	No terminal repeats	118	11	0.9952	NA	30	81.2948	MOBF;F_traG;F_traH;F_traF;F_traN;F_traU;F_traW;virb4;F_traV;F_traK;F_traE;F_traL	NF000052;NF012171
NZ_CP107520	154725	No terminal repeats	191	11	0.9952	NA	37	148.1888	MOBF;F_traG;F_traH;F_traF;F_traN;F_traN;F_traU;F_traW;virb4;F_traV;F_traK;F_traE;F_traL;F_traL;F_traE	NF000466
NZ_CP066431	6303	No terminal repeats	10	11	0.9952	NA	1	9.7493	NA	NA
NZ_AP023314	99131	No terminal repeats	114	11	0.9952	NA	29	84.0324	F_traL;F_traE;F_traK;F_traV;virb4;F_traW;F_traU;F_traN;F_traF;F_traH;F_traG;MOBF	NF000027
NZ_AP024797	13841	No terminal repeats	16	11	0.9952	NA	2	11.1541	MOBC	NF000225
NZ_AP024794	13841	No terminal repeats	16	11	0.9952	NA	2	11.1541	MOBC	NF000225
NZ_AP024768	13841	No terminal repeats	16	11	0.9952	NA	2	11.1541	MOBC	NF000225
NZ_AP024791	13841	No terminal repeats	16	11	0.9952	NA	2	11.1541	MOBC	NF000225
NZ_AP024771	13841	No terminal repeats	16	11	0.9952	NA	2	11.1541	MOBC	NF000225
NZ_AP024774	13841	No terminal repeats	16	11	0.9952	NA	2	11.1541	MOBC	NF000225
NZ_AP024752	13841	No terminal repeats	16	11	0.9952	NA	2	11.1541	MOBC	NF000225
NZ_AP024787	13841	No terminal repeats	16	11	0.9952	NA	2	11.1541	MOBC	NF000225
NZ_AP024755	13841	No terminal repeats	16	11	0.9952	NA	2	11.1541	MOBC	NF000225
NZ_AP024783	13841	No terminal repeats	16	11	0.9952	NA	2	11.1541	MOBC	NF000225
NZ_AP024762	13841	No terminal repeats	16	11	0.9952	NA	2	11.1541	MOBC	NF000225
NZ_CP026212	126940	No terminal repeats	147	11	0.9952	NA	29	113.681	MOBF;F_traG;F_traH;F_traF;F_traN;F_trbC;F_traU;F_traW;virb4;F_traV;F_traK;F_traE;F_traL;MOBF	NA
NZ_CP098179	121118	No terminal repeats	128	11	0.9952	NA	29	96.818	F_traG;F_traH;F_traF;F_traN;F_traU;F_traW;virb4;F_traV;F_traK;F_traE;F_traL;MOBF	NF012174
NZ_LR890509	91228	No terminal repeats	99	11	0.9952	NA	30	77.6405	MOBF;F_traG;F_traH;F_traF;F_traN;F_traU;F_traW;virb4;F_traV;F_traK;F_traE;F_traL	NA
NZ_AP025233	5594	No terminal repeats	8	11	0.9952	NA	0	7.7751	NA	NA
NZ_AP025242	5594	No terminal repeats	8	11	0.9952	NA	0	7.7751	NA	NA
NZ_CP047680	94056	No terminal repeats	108	11	0.9952	NA	24	84.9794	MOBF;F_traG;F_traH;F_traF;F_traN;F_trbC;F_traU;F_traW;virb4;F_traV;F_traK;F_traE;F_traL	NA
NZ_LR890187	4693	No terminal repeats	5	11	0.9952	NA	0	4.1328	NA	NA
NZ_CP103708	3133	No terminal repeats	3	11	0.9952	NA	1	3.0666	NA	NA
NZ_CP099911	89096	No terminal repeats	102	11	0.9952	NA	29	85.1066	MOBF;F_traG;F_traH;F_traF;F_traN;F_traU;F_traW;virb4;F_traV;F_traK;F_traE;F_traL	NA
NZ_AP025600	7766	No terminal repeats	10	11	0.9952	NA	0	6.6891	NA	NA
NZ_CP056172	4804	No terminal repeats	6	11	0.9952	NA	0	5.1827	NA	NA
NZ_CP011333	16948	No terminal repeats	18	11	0.9952	NA	6	18.3212	MOBP1;MOBP1;I_trbB;I_trbA;I_traY;I_traW;I_traV	NA
NZ_CP049186	83249	No terminal repeats	94	11	0.9952	NA	28	73.1492	F_traL;F_traE;F_traK;F_traV;virb4;F_traW;F_traU;F_traN;F_traF;F_traH;F_traG;MOBF	NA
NZ_CP091714	3374	No terminal repeats	6	11	0.9952	NA	3	5.9811	NA	NA
NZ_CP095515	114242	No terminal repeats	134	11	0.9952	NA	29	96.4932	MOBF;F_traG;F_traH;F_traF;F_traN;F_traU;F_traW;virb4;F_traV;F_traK;F_traE;F_traL	NA
NZ_CP055101	88969	No terminal repeats	99	11	0.9952	NA	19	77.6954	MOBP1;I_trbB;I_trbA;I_traY;I_traW;I_traV;traU;I_traT;I_traR;I_traQ;I_traP;I_traO;I_traN;I_traL;I_traK;I_traI;I_traE	NA
NZ_CP091025	71807	No terminal repeats	85	11	0.9952	NA	29	71.9936	F_traL;F_traE;F_traK;F_traV;virb4;virb4;F_traW;F_traU;F_traN;F_traF;F_traH;F_traG;MOBF	NA
NZ_CP022576	13841	No terminal repeats	16	11	0.9952	NA	2	11.1541	MOBC	NF000225
NZ_CP024357	30053	No terminal repeats	42	11	0.9952	NA	1	48.6602	NA	NA
NZ_CP100112	94061	No terminal repeats	108	11	0.9952	NA	24	84.9794	MOBF;F_traG;F_traH;F_traF;F_traN;F_trbC;F_traU;F_traW;virb4;F_traV;F_traK;F_traE;F_traL	NA
NZ_CP045943	83548	No terminal repeats	107	11	0.9952	NA	28	81.5476	F_traL;F_traE;F_traK;F_traV;virb4;F_traW;F_traU;F_traN;F_traF;F_traH;F_traG;MOBF	NF012178;NF000088
NZ_CP110262	89449	No terminal repeats	99	11	0.9952	NA	19	80.6407	MOBP1;I_trbB;I_trbA;I_traY;I_traW;I_traV;traU;I_traT;I_traR;I_traQ;I_traP;I_traO;I_traN;I_traL;I_traK;I_traI;I_traE	NA
NZ_CP069668	74912	No terminal repeats	87	11	0.9952	NA	28	74.6291	F_traL;F_traE;F_traK;F_traV;virb4;F_traW;F_traU;F_traN;F_traF;F_traH;F_traG;MOBF	NA
NZ_CP027554	70129	No terminal repeats	97	11	0.9952	NA	31	76.8397	F_traL;F_traE;F_traK;F_traB;F_traV;virb4;F_traW;F_traU;F_traN;F_traF;F_traH;F_traG;F_traG;MOBF;MOBF	NF012171;NF000052
NZ_CP018826	4374	No terminal repeats	6	11	0.9952	NA	0	5.9024	NA	NA
NZ_CP018833	4374	No terminal repeats	6	11	0.9952	NA	0	5.9024	NA	NA
NZ_CP043351	106448	No terminal repeats	132	11	0.9952	NA	26	108.8406	MOBF;F_traG;F_traH;F_traF;F_traN;F_trbC;F_traU;F_traW;virb4;F_traV;F_traK;F_traE;F_traL	NF000225;NF000270;NF000270
NZ_CP075699	90123	No terminal repeats	106	11	0.9952	NA	19	73.4004	MOBP1;I_trbB;I_trbA;I_traY;I_traW;I_traV;traU;I_traT;I_traR;I_traQ;I_traP;I_traO;I_traN;I_traL;I_traK;I_traI;I_traE	NA
NZ_CP063835	128675	No terminal repeats	173	11	0.9952	NA	34	126.8348	F_traL;F_traE;F_traK;F_traV;virb4;F_traW;F_traU;F_traN;F_traN;F_traF;F_traH;F_traG;F_traL;F_traE	NF000496;NF000466
NZ_CP100096	94061	No terminal repeats	108	11	0.9952	NA	24	84.9794	MOBF;F_traG;F_traH;F_traF;F_traN;F_trbC;F_traU;F_traW;virb4;F_traV;F_traK;F_traE;F_traL	NA
NZ_CP100086	94061	No terminal repeats	108	11	0.9952	NA	24	84.9794	MOBF;F_traG;F_traH;F_traF;F_traN;F_trbC;F_traU;F_traW;virb4;F_traV;F_traK;F_traE;F_traL	NA
NZ_CP100108	94061	No terminal repeats	108	11	0.9952	NA	24	84.9794	MOBF;F_traG;F_traH;F_traF;F_traN;F_trbC;F_traU;F_traW;virb4;F_traV;F_traK;F_traE;F_traL	NA
NC_018659	88544	No terminal repeats	96	11	0.9952	NA	19	77.513	traU;I_traT;I_traR;I_traQ;I_traP;I_traO;I_traN;I_traL;I_traK;I_traI;I_traE;MOBP1;I_trbB;I_trbA;I_traY;I_traW;I_traV;traU	NA
NZ_CP085064	133958	No terminal repeats	148	11	0.9952	NA	25	100.9895	MOBF;F_traG;F_traH;F_traF;F_traN;F_traU;F_traW;virb4;F_traV;F_traK;F_traE;F_traL	NF000005;NF012147;NF000466
NZ_LR890721	89062	No terminal repeats	98	11	0.9952	NA	20	70.3348	MOBP1;I_trbB;I_trbA;I_traY;I_traW;I_traV;traU;I_traT;I_traR;I_traQ;I_traP;I_traO;I_traN;I_traL;I_traK;I_traI;I_traE	NA
NZ_CP020494	54067	No terminal repeats	68	11	0.9952	NA	10	45.6031	I_trbA;I_trbB;MOBP1	NA
