Genome ID	P-P type	MinGenes cutoff	MinGenes hits	Signature to all genes ratio	P-P score sum	P-P type score sum	Composition	Composition size	Tolerance to gaps	Composition hits	Genome size (bp)	Number of proteins
NZ_CP123025	P11	49	3	0.033	1.4	1.3	NA	NA	NA	NA	100602	90
NZ_CP123031	P11	49	3	0.039	1.4	1.3	NA	NA	NA	NA	84132	76
NZ_CP123037	P11	49	3	0.031	1.4	1.3	NA	NA	NA	NA	108280	96
NZ_CP104852	P11	49	3	0.033	1.4	1.3	NA	NA	NA	NA	99713	92
NZ_LS992169	P11	49	3	0.018	1.4	1.3	NA	NA	NA	NA	172923	163
NZ_LS992186	P11	49	3	0.021	1.4	1.3	NA	NA	NA	NA	164477	140
NZ_LR595692	P11	49	3	0.034	1.4	1.3	NA	NA	NA	NA	98473	88
NZ_LR882051	P11	49	3	0.036	1.4	1.3	NA	NA	NA	NA	94955	83
NZ_LR890300	P11	49	3	0.019	1.4	1.3	NA	NA	NA	NA	160467	159
NZ_LR890467	P11	49	3	0.019	1.4	1.3	NA	NA	NA	NA	160530	159
NZ_LR890607	P11	49	3	0.025	1.4	1.3	NA	NA	NA	NA	126618	119
NZ_LR890694	P11	49	3	0.026	1.4	1.3	NA	NA	NA	NA	112822	116
NZ_OW967803	P11	49	3	0.031	1.4	1.3	NA	NA	NA	NA	109109	97
NZ_OW967967	P11	49	3	0.029	1.4	1.3	NA	NA	NA	NA	107837	105
NZ_OX030703	P11	49	3	0.035	1.4	1.3	NA	NA	NA	NA	88990	85
NZ_OX030729	P11	49	3	0.025	1.4	1.3	NA	NA	NA	NA	115409	122
NZ_CP051610	P11	49	3	0.029	1.4	1.3	NA	NA	NA	NA	113351	104
NZ_CP051616	P11	49	3	0.023	1.4	1.3	NA	NA	NA	NA	134872	131
NZ_CP063775	P11	49	3	0.054	1.4	1.3	NA	NA	NA	NA	58468	56
NZ_CP103593	P11	49	3	0.022	1.4	1.3	NA	NA	NA	NA	138020	137
NZ_CP103466	P11	49	3	0.026	1.4	1.3	NA	NA	NA	NA	122603	116
NZ_CP103712	P11	49	3	0.032	1.4	1.3	NA	NA	NA	NA	81007	94
NZ_CP103743	P11	49	3	0.023	1.4	1.3	NA	NA	NA	NA	136642	130
NZ_AP022327	P11	49	3	0.022	1.4	1.3	NA	NA	NA	NA	139450	137
NZ_CP024039	P11	49	3	0.025	1.4	1.3	NA	NA	NA	NA	125285	122
NZ_CP101878	P11	49	3	0.027	1.4	1.3	NA	NA	NA	NA	111444	110
NZ_CP102548	P11	49	3	0.024	1.4	1.3	NA	NA	NA	NA	125297	124
NZ_CP110194	P11	49	3	0.02	1.4	1.3	NA	NA	NA	NA	154204	152
NZ_LR890563	P11	49	3	0.02	1.4	1.3	NA	NA	NA	NA	159592	152
NZ_CP117035	P11	49	3	0.022	1.4	1.3	NA	NA	NA	NA	133901	135
NZ_CP048916	P11	49	1	0.01	0.5	0.4	NA	NA	NA	NA	111334	97
NZ_CP081888	P11	49	3	0.028	1.4	1.3	NA	NA	NA	NA	103282	106
NZ_LR882053	P11	49	3	0.026	1.4	1.3	NA	NA	NA	NA	113096	117
NZ_CP103563	P11	49	3	0.013	1.4	1.3	NA	NA	NA	NA	241084	235
NZ_CP085065	P11	49	2	0.02	0.9	0.8	NA	NA	NA	NA	94191	101
NZ_LR890273	P11	49	2	0.018	0.9	0.8	NA	NA	NA	NA	92830	112
NZ_CP069647	P11	49	2	0.019	0.9	0.8	NA	NA	NA	NA	89674	107
NZ_CP056699	P11	49	2	0.019	0.9	0.8	NA	NA	NA	NA	94137	107
NZ_CP040070	P11	49	2	0.027	0.9	0.9	NA	NA	NA	NA	82718	74
NZ_CP104667	P11	49	1	0.009	0.4	0.4	NA	NA	NA	NA	91750	108
NZ_CP029860	P11	49	1	0.012	0.4	0.4	NA	NA	NA	NA	91891	81
NZ_CP029869	P11	49	1	0.012	0.4	0.4	NA	NA	NA	NA	91891	81
NZ_CP029871	P11	49	1	0.012	0.4	0.4	NA	NA	NA	NA	91848	81
NZ_CP029874	P11	49	1	0.012	0.4	0.4	NA	NA	NA	NA	91892	82
NZ_CP029912	P11	49	1	0.012	0.4	0.4	NA	NA	NA	NA	91848	81
NZ_CP029963	P11	49	1	0.012	0.4	0.4	NA	NA	NA	NA	93445	82
NZ_CP029965	P11	49	1	0.012	0.4	0.4	NA	NA	NA	NA	91848	81
NZ_CP012683	P11	49	1	0.009	0.4	0.4	NA	NA	NA	NA	112639	111
NZ_CP026578	P11	49	1	0.01	0.4	0.4	NA	NA	NA	NA	121908	96
NZ_CP072804	P11	49	1	0.016	0.4	0.4	NA	NA	NA	NA	69302	61
NZ_CP060893	P11	49	1	0.007	0.4	0.4	NA	NA	NA	NA	168221	149
NZ_CP092976	P11	49	1	0.011	0.4	0.4	NA	NA	NA	NA	122037	95
NZ_CP020051	P12	46	74	0.733	68.8	65.5	P1_2_Composition_1	80	17	79	91291	101
NZ_CP021537	P12	46	76	0.691	70.9	67.5	P1_2_Composition_5	82	17	82	97474	110
NZ_CP021720	P12	46	74	0.338	68.8	65.5	P1_2_Composition_1	80	17	79	216378	219
NZ_CP027309	P12	46	70	0.631	65.1	62.4	P1_2_Composition_13	81	17	79	93724	111
NZ_AP022217	P12	46	74	0.685	68.9	66.2	P1_2_Composition_13	81	17	79	92332	108
NZ_CP066033	P12	46	69	0.645	64.2	61.8	P1_2_Composition_25	81	17	77	97453	107
NZ_CP035876	P12	46	73	0.64	68	65.3	P1_2_Composition_5	82	17	80	96149	114
NZ_CP093921	P12	46	75	0.708	69.8	66.5	P1_2_Composition_16	82	17	79	90296	106
NZ_CP086503	P12	46	76	0.717	70.7	67.4	P1_2_Composition_16	82	17	78	90296	106
NZ_CP086493	P12	46	75	0.708	69.8	66.5	P1_2_Composition_16	82	17	78	89996	106
NZ_CP086483	P12	46	76	0.717	70.7	67.4	P1_2_Composition_16	82	17	78	89996	106
NZ_CP086473	P12	46	75	0.708	69.8	66.5	P1_2_Composition_16	82	17	78	89996	106
NZ_CP086513	P12	46	75	0.708	69.8	66.5	P1_2_Composition_16	82	17	78	90446	106
NZ_CP117014	P12	46	71	0.645	66.1	63.6	P1_2_Composition_25	81	17	78	95886	110
NZ_CP121358	P12	46	74	0.667	68.9	66.2	P1_2_Composition_13	81	17	79	94075	111
NZ_CP050999	P12	46	58	0.617	53.6	51.2	P1_2_Composition_13	81	17	66	74525	94
NZ_CP067430	P12	46	73	0.716	68	65.3	P1_2_Composition_13	81	17	77	92972	102
NZ_CP092628	P12	46	72	0.679	67	64.4	P1_2_Composition_13	81	17	78	92361	106
NZ_CP092511	P12	46	73	0.682	68	65.3	P1_2_Composition_13	81	17	79	92361	107
NZ_CP092691	P12	46	72	0.673	67	64.4	P1_2_Composition_13	81	17	78	92357	107
NZ_CP058787	P12	46	69	0.651	64.1	61	P1_2_Composition_16	82	17	81	92052	106
NZ_CP011430	P12	46	74	0.698	69	66.2	P1_2_Composition_13	81	17	78	88949	106
NZ_CP032492	P12	46	74	0.705	69	66.3	P1_2_Composition_2	82	17	78	90686	105
NZ_CP032497	P12	46	66	0.702	61.3	58.8	P1_2_Composition_13	81	17	70	74729	94
NZ_CP035549	P12	46	75	0.714	69.9	67.1	P1_2_Composition_13	81	17	79	88898	105
NZ_CP029365	P12	46	75	0.765	70	66.6	P1_2_Composition_16	82	17	79	89248	98
NZ_CP058654	P12	46	75	0.765	70	66.6	P1_2_Composition_16	82	17	79	89623	98
NZ_CP058659	P12	46	75	0.773	70	66.6	P1_2_Composition_16	82	17	79	89623	97
NZ_CP058619	P12	46	78	0.736	72.8	69.4	P1_2_Composition_2	82	17	80	91318	106
NZ_CP043277	P12	46	75	0.765	70	66.6	P1_2_Composition_16	82	17	80	89248	98
NZ_CP095127	P12	46	65	0.625	60.2	57.4	P1_2_Composition_16	82	17	80	94223	104
NZ_CP116989	P12	46	67	0.65	62.2	59.2	P1_2_Composition_16	82	17	81	92487	103
NZ_LT906557	P12	46	59	0.573	56.2	53.2	P1_2_Composition_17	79	17	74	89743	103
NZ_AP018804	P12	46	74	0.685	69	66.3	P1_2_Composition_13	81	17	78	92925	108
NZ_CP074704	P12	46	73	0.689	68	65.4	P1_2_Composition_5	82	17	79	95167	106
NZ_CP047663	P12	46	73	0.702	67.9	64.5	P1_2_Composition_16	82	17	79	90674	104
NZ_CP069886	P12	46	71	0.67	67.7	64.5	P1_2_Composition_17	79	17	78	91616	106
NZ_CP100711	P12	46	44	0.463	41.7	40.1	P1_2_Composition_23	71	17	55	77896	95
NZ_CP100729	P12	46	45	0.433	42.7	41.1	P1_2_Composition_23	71	17	56	83642	104
NZ_CP061103	P12	46	76	0.71	70.8	67.5	P1_2_Composition_16	82	17	80	92656	107
NZ_CP047013	P12	46	70	0.66	65.8	63.3	P1_2_Composition_16	82	17	77	93419	106
NZ_CP076307	P12	46	69	0.676	64.1	61	P1_2_Composition_10	80	17	76	86764	102
NZ_AP019805	P12	46	69	0.622	64	61.6	P1_2_Composition_5	82	17	79	93491	111
NZ_CP081308	P12	46	71	0.676	66.8	64.3	P1_2_Composition_13	81	17	78	90661	105
NZ_CP034790	P12	46	64	0.627	61	57.9	P1_2_Composition_17	79	17	77	91762	102
NZ_CP085065	P12	46	48	0.475	44.3	42.7	P1_2_Composition_2	82	17	77	94191	101
NZ_CP032875	P12	46	75	0.67	69.8	66.5	P1_2_Composition_2	82	17	79	92538	112
NZ_CP022228	P12	46	75	0.67	69.8	66.5	P1_2_Composition_2	82	17	79	92538	112
NZ_CP028585	P12	46	75	0.664	69.8	66.5	P1_2_Composition_2	82	17	79	92537	113
NZ_CP069884	P12	46	16	0.696	15.4	14.6	NA	NA	NA	NA	23235	23
NZ_CP056699	P12	46	52	0.486	48	46.5	P1_2_Composition_25	81	17	74	94137	107
NZ_CP104667	P12	46	47	0.435	43	40.3	P1_2_Composition_2	82	17	80	91750	108
NZ_CP099353	P12	46	46	0.43	42.1	39.4	P1_2_Composition_2	82	17	74	94247	107
NZ_LR890273	P12	46	54	0.482	49.8	46.9	P1_2_Composition_2	82	17	78	92830	112
NZ_CP069647	P12	46	39	0.364	35.4	32.8	P1_2_Composition_2	82	17	66	89674	107
NZ_CP027382	P12	46	23	0.605	22.1	21.6	NA	NA	NA	NA	36491	38
NZ_CP031917	P12	46	38	0.319	34.6	32.2	P1_2_Composition_6	76	17	59	95228	119
NZ_CP091837	P12	46	18	0.222	15.2	13.7	P1_2_Composition_2	82	17	67	76063	81
NZ_CP099330	P12	46	12	0.124	11.3	11.1	P1_2_Composition_2	82	17	71	87952	97
NZ_CP026578	P12	46	2	0.021	1.1	1.1	NA	NA	NA	NA	121908	96
NZ_CP060893	P12	46	2	0.013	1.1	1.1	NA	NA	NA	NA	168221	149
NZ_CP092976	P12	46	2	0.021	1.1	1.1	NA	NA	NA	NA	122037	95
NZ_CP010131	P12	46	3	0.065	1	0.9	NA	NA	NA	NA	56460	46
NZ_CP091840	P12	46	3	0.042	1	0.9	NA	NA	NA	NA	90138	71
NZ_CP029860	P12	46	3	0.037	1	0.9	NA	NA	NA	NA	91891	81
NZ_CP029869	P12	46	3	0.037	1	0.9	NA	NA	NA	NA	91891	81
NZ_CP029871	P12	46	3	0.037	1	0.9	NA	NA	NA	NA	91848	81
NZ_CP029874	P12	46	3	0.037	1	0.9	NA	NA	NA	NA	91892	82
NZ_CP029912	P12	46	3	0.037	1	0.9	NA	NA	NA	NA	91848	81
NZ_CP029963	P12	46	3	0.037	1	0.9	NA	NA	NA	NA	93445	82
NZ_CP029965	P12	46	3	0.037	1	0.9	NA	NA	NA	NA	91848	81
NZ_CP041922	P12	46	2	0.021	0.9	0.3	NA	NA	NA	NA	96668	94
NZ_CP063155	P12	46	3	0.028	1.8	0.8	NA	NA	NA	NA	96139	108
NZ_CP092645	P12	46	2	0.02	0.9	0.3	NA	NA	NA	NA	99284	102
NZ_CP091679	P12	46	2	0.018	0.9	0.3	NA	NA	NA	NA	98126	111
NZ_CP076266	P12	46	3	0.028	1.8	0.8	NA	NA	NA	NA	100556	109
NZ_LR882054	P12	46	2	0.022	0.9	0.3	NA	NA	NA	NA	87822	89
NZ_CP031351	P12	46	3	0.029	1	0.4	NA	NA	NA	NA	96355	102
NZ_CP077708	P12	46	3	0.029	1	0.4	NA	NA	NA	NA	96045	102
NZ_CP013030	P12	46	4	0.036	1.9	0.9	NA	NA	NA	NA	97704	110
NZ_CP012491	P12	46	4	0.036	1.9	0.9	NA	NA	NA	NA	95721	111
NZ_CP027443	P12	46	4	0.038	1.9	0.9	NA	NA	NA	NA	95157	104
NZ_AP018798	P12	46	4	0.039	1.9	0.9	NA	NA	NA	NA	94446	102
NZ_CP063502	P12	46	3	0.038	1	0.4	NA	NA	NA	NA	89721	78
NZ_CP070907	P12	46	3	0.024	1.8	0.8	NA	NA	NA	NA	142545	127
NZ_CP075059	P12	46	2	0.019	0.9	0.3	NA	NA	NA	NA	101922	108
NZ_AP025206	P12	46	3	0.037	1	0.4	NA	NA	NA	NA	92278	81
NZ_CP060930	P12	46	4	0.038	2	0.7	NA	NA	NA	NA	94661	104
NZ_CP101271	P12	46	3	0.028	1.8	0.8	NA	NA	NA	NA	102963	106
NZ_CP084056	P12	46	3	0.032	1	0.4	NA	NA	NA	NA	108559	94
NZ_CP104510	P12	46	2	0.016	0.9	0.3	NA	NA	NA	NA	124280	123
NZ_AP026938	P12	46	3	0.025	1	0.4	NA	NA	NA	NA	160424	121
NZ_CP119401	P12	46	2	0.031	0.9	0.3	NA	NA	NA	NA	76850	64
NZ_CP119403	P12	46	2	0.031	0.9	0.3	NA	NA	NA	NA	76849	64
NZ_CP119405	P12	46	2	0.031	0.9	0.3	NA	NA	NA	NA	76855	65
NZ_CP030183	P12	46	4	0.04	2	0.7	NA	NA	NA	NA	94179	99
NZ_CP019188	P12	46	3	0.028	1	0.4	NA	NA	NA	NA	95279	107
NZ_CP055197	P12	46	3	0.044	1	0.4	NA	NA	NA	NA	78847	68
NZ_CP070289	P12	46	2	0.021	0.9	0.3	NA	NA	NA	NA	94500	94
NZ_CP070295	P12	46	3	0.029	1	0.4	NA	NA	NA	NA	98546	104
NZ_CP043272	P12	46	4	0.036	1.9	0.9	NA	NA	NA	NA	102351	112
NZ_CP117572	P12	46	3	0.028	1	0.4	NA	NA	NA	NA	100730	109
NZ_CP117661	P12	46	2	0.018	0.9	0.3	NA	NA	NA	NA	101097	111
NZ_CP117623	P12	46	4	0.045	1.9	0.9	NA	NA	NA	NA	81931	88
NZ_CP117639	P12	46	2	0.019	0.9	0.3	NA	NA	NA	NA	99793	108
NZ_CP117630	P12	46	3	0.031	1	0.4	NA	NA	NA	NA	95979	98
NZ_CP017632	P12	46	3	0.008	1	0.4	NA	NA	NA	NA	369298	368
NZ_CP034959	P12	46	3	0.036	1	0.4	NA	NA	NA	NA	90842	84
NZ_CP023896	P12	46	3	0.038	1	0.4	NA	NA	NA	NA	83988	78
NZ_CP021729	P12	46	3	0.027	1	0.4	NA	NA	NA	NA	114968	111
NZ_CP026475	P12	46	3	0.029	1	0.4	NA	NA	NA	NA	104701	102
NZ_CP027320	P12	46	3	0.034	1	0.4	NA	NA	NA	NA	78854	89
NZ_CP029103	P12	46	3	0.036	1	0.4	NA	NA	NA	NA	89643	84
NZ_CP031232	P12	46	3	0.052	1	0.4	NA	NA	NA	NA	54776	58
NZ_CP031654	P12	46	3	0.036	1	0.4	NA	NA	NA	NA	89643	84
NZ_CP030285	P12	46	2	0.024	0.9	0.3	NA	NA	NA	NA	92978	82
NZ_CP033848	P12	46	3	0.029	1.8	0.6	NA	NA	NA	NA	97018	104
NZ_CP036204	P12	46	2	0.038	0.9	0.3	NA	NA	NA	NA	65959	53
NZ_CP045829	P12	46	3	0.028	1	0.4	NA	NA	NA	NA	100217	107
NZ_AP022163	P12	46	3	0.03	1	0.4	NA	NA	NA	NA	97833	101
NZ_AP022544	P12	46	3	0.032	1	0.4	NA	NA	NA	NA	84757	95
NZ_CP062816	P12	46	2	0.017	0.9	0.3	NA	NA	NA	NA	117229	119
NZ_CP062827	P12	46	2	0.017	0.9	0.3	NA	NA	NA	NA	117229	119
NZ_CP062833	P12	46	2	0.018	0.9	0.3	NA	NA	NA	NA	109181	113
NZ_CP062839	P12	46	2	0.017	0.9	0.3	NA	NA	NA	NA	118942	121
NZ_CP062884	P12	46	2	0.017	0.9	0.3	NA	NA	NA	NA	117198	118
NZ_CP062896	P12	46	2	0.018	0.9	0.3	NA	NA	NA	NA	108020	111
NZ_CP068592	P12	46	3	0.032	1	0.4	NA	NA	NA	NA	122138	93
NZ_CP063350	P12	46	3	0.027	1	0.4	NA	NA	NA	NA	121017	110
NZ_CP063505	P12	46	3	0.031	1	0.4	NA	NA	NA	NA	94185	96
NZ_CP067237	P12	46	4	0.037	1.9	0.9	NA	NA	NA	NA	96901	109
NZ_CP076528	P12	46	3	0.038	1	0.4	NA	NA	NA	NA	82856	80
NZ_CP080373	P12	46	3	0.031	1	0.4	NA	NA	NA	NA	95348	96
NZ_CP083706	P12	46	3	0.036	1	0.4	NA	NA	NA	NA	89634	84
NZ_CP085058	P12	46	4	0.042	2	0.7	NA	NA	NA	NA	92591	95
NZ_CP083486	P12	46	4	0.038	1.9	0.9	NA	NA	NA	NA	94363	105
NZ_CP097097	P12	46	3	0.036	1	0.4	NA	NA	NA	NA	90559	84
NZ_CP058881	P12	46	3	0.03	1.8	0.8	NA	NA	NA	NA	96770	101
NZ_CP058750	P12	46	3	0.03	1.8	0.8	NA	NA	NA	NA	95942	101
NZ_CP060916	P12	46	3	0.034	1	0.4	NA	NA	NA	NA	91063	89
NZ_CP060921	P12	46	3	0.033	1	0.4	NA	NA	NA	NA	91360	90
NZ_CP060935	P12	46	3	0.033	1	0.4	NA	NA	NA	NA	91360	91
NZ_CP043337	P12	46	3	0.031	1	0.4	NA	NA	NA	NA	90994	98
NZ_CP048611	P12	46	4	0.039	1.9	0.9	NA	NA	NA	NA	95952	102
NZ_CP086681	P12	46	3	0.032	1	0.4	NA	NA	NA	NA	135562	94
NZ_CP049847	P12	46	2	0.021	0.9	0.3	NA	NA	NA	NA	90408	97
NZ_CP100487	P12	46	2	0.019	0.9	0.3	NA	NA	NA	NA	95326	106
NZ_CP101242	P12	46	3	0.039	1	0.4	NA	NA	NA	NA	80388	77
NZ_CP101248	P12	46	3	0.038	1	0.4	NA	NA	NA	NA	80388	78
NZ_CP101254	P12	46	3	0.039	1	0.4	NA	NA	NA	NA	80388	76
NZ_CP101260	P12	46	3	0.038	1	0.4	NA	NA	NA	NA	80388	78
NZ_CP073955	P12	46	3	0.034	1	0.4	NA	NA	NA	NA	94013	88
NZ_CP074009	P12	46	2	0.026	0.9	0.3	NA	NA	NA	NA	84156	77
NZ_CP102674	P12	46	3	0.031	1	0.4	NA	NA	NA	NA	100243	97
NZ_CP102677	P12	46	3	0.03	1	0.4	NA	NA	NA	NA	100225	99
NZ_CP103741	P12	46	4	0.038	1.9	0.9	NA	NA	NA	NA	96149	104
NZ_CP103719	P12	46	3	0.012	1	0.4	NA	NA	NA	NA	250715	253
NZ_CP116091	P12	46	3	0.034	1.8	0.8	NA	NA	NA	NA	89020	87
NZ_CP117715	P12	46	3	0.031	1.8	0.8	NA	NA	NA	NA	98022	97
NZ_CP117721	P12	46	3	0.029	1	0.4	NA	NA	NA	NA	97576	104
NZ_CP102695	P12	46	3	0.038	1	0.4	NA	NA	NA	NA	84427	79
NZ_CP074369	P12	46	3	0.033	1	0.4	NA	NA	NA	NA	93492	91
NZ_CP123018	P12	46	3	0.032	1	0.4	NA	NA	NA	NA	93917	95
NZ_CP123030	P12	46	3	0.029	1	0.4	NA	NA	NA	NA	107778	102
NZ_LR882977	P12	46	3	0.026	1	0.4	NA	NA	NA	NA	102017	114
NZ_CP009051	P12	46	1	0.01	0.7	0.2	NA	NA	NA	NA	97258	103
NZ_CP062890	P12	46	3	0.033	1	0.4	NA	NA	NA	NA	89847	92
NZ_CP069679	P12	46	3	0.028	1	0.4	NA	NA	NA	NA	98084	109
NZ_CP055677	P12	46	3	0.03	1	0.4	NA	NA	NA	NA	94009	101
NZ_CP056963	P12	46	3	0.028	1	0.4	NA	NA	NA	NA	98816	109
NZ_CP056970	P12	46	3	0.028	1	0.4	NA	NA	NA	NA	98816	109
NZ_CP057563	P12	46	1	0.009	0.7	0.2	NA	NA	NA	NA	95926	107
NZ_CP057567	P12	46	1	0.009	0.7	0.2	NA	NA	NA	NA	95926	107
NZ_CP095788	P12	46	3	0.023	1	0.4	NA	NA	NA	NA	144572	130
NZ_CP104485	P12	46	2	0.028	0.9	0.3	NA	NA	NA	NA	82631	71
NZ_CP100671	P12	46	3	0.029	1.8	0.8	NA	NA	NA	NA	99204	104
NZ_CP039862	P12	46	3	0.029	1	0.4	NA	NA	NA	NA	91904	102
NZ_CP034821	P12	46	3	0.02	1	0.4	NA	NA	NA	NA	146389	153
NZ_CP064676	P12	46	3	0.029	1	0.4	NA	NA	NA	NA	103445	105
NZ_CP064673	P12	46	3	0.029	1	0.4	NA	NA	NA	NA	103445	105
NZ_CP055025	P12	46	2	0.022	0.9	0.3	NA	NA	NA	NA	98457	91
NZ_CP069570	P12	46	4	0.04	2	0.7	NA	NA	NA	NA	90593	100
NZ_CP098199	P12	46	3	0.029	1	0.4	NA	NA	NA	NA	92797	105
NZ_CP015837	P12	46	3	0.028	1.8	0.6	NA	NA	NA	NA	98242	108
NZ_CP010173	P12	46	4	0.038	2	0.7	NA	NA	NA	NA	94395	105
NZ_CP021336	P12	46	4	0.039	2	0.7	NA	NA	NA	NA	86922	102
NZ_CP021340	P12	46	4	0.039	2	0.7	NA	NA	NA	NA	86917	102
NZ_CP023381	P12	46	4	0.04	2	0.7	NA	NA	NA	NA	91199	99
NZ_CP023961	P12	46	4	0.037	2	0.7	NA	NA	NA	NA	96807	108
NZ_CP024832	P12	46	4	0.038	2	0.7	NA	NA	NA	NA	96987	104
NZ_CP024817	P12	46	4	0.038	2	0.7	NA	NA	NA	NA	96990	106
NZ_CP027199	P12	46	4	0.04	2	0.7	NA	NA	NA	NA	95895	100
NZ_CP019075	P12	46	4	0.038	2	0.7	NA	NA	NA	NA	96986	104
NZ_CP027590	P12	46	3	0.031	1.8	0.8	NA	NA	NA	NA	92449	98
NZ_CP027575	P12	46	3	0.03	1	0.4	NA	NA	NA	NA	95952	101
NZ_CP020522	P12	46	4	0.042	2	0.7	NA	NA	NA	NA	95146	95
NZ_CP029117	P12	46	4	0.033	2	0.7	NA	NA	NA	NA	120846	121
NZ_CP023732	P12	46	4	0.04	2.7	1.1	NA	NA	NA	NA	93276	100
NZ_CP022733	P12	46	4	0.036	2	0.7	NA	NA	NA	NA	96658	111
NZ_AP018809	P12	46	3	0.029	1.8	0.6	NA	NA	NA	NA	99498	105
NZ_CP038506	P12	46	3	0.03	1.8	0.8	NA	NA	NA	NA	92027	100
NZ_CP037905	P12	46	4	0.038	2	0.7	NA	NA	NA	NA	98254	106
NZ_CP040920	P12	46	4	0.042	2	0.7	NA	NA	NA	NA	97266	96
NZ_CP040069	P12	46	3	0.029	1.8	0.8	NA	NA	NA	NA	97582	103
NZ_CP041960	P12	46	4	0.037	2	0.7	NA	NA	NA	NA	98151	107
NZ_AP023222	P12	46	4	0.038	2	0.7	NA	NA	NA	NA	98305	105
NZ_AP023233	P12	46	4	0.038	2	0.7	NA	NA	NA	NA	98306	104
NZ_CP059910	P12	46	3	0.03	1.8	0.6	NA	NA	NA	NA	99361	101
NZ_CP069885	P12	46	2	0.018	0.9	0.3	NA	NA	NA	NA	95822	110
NZ_CP048917	P12	46	3	0.031	1.8	0.6	NA	NA	NA	NA	92027	98
NZ_CP067401	P12	46	5	0.047	2.9	1.2	NA	NA	NA	NA	96022	107
NZ_CP083587	P12	46	4	0.041	2	0.7	NA	NA	NA	NA	94565	98
NZ_CP083496	P12	46	4	0.035	2	0.7	NA	NA	NA	NA	110410	115
NZ_CP043288	P12	46	4	0.043	2	0.7	NA	NA	NA	NA	86177	93
NZ_CP093228	P12	46	4	0.038	2	0.7	NA	NA	NA	NA	99719	104
NZ_CP095126	P12	46	4	0.037	2	0.7	NA	NA	NA	NA	99933	107
NZ_CP086223	P12	46	2	0.018	1.7	0.5	NA	NA	NA	NA	97374	114
NZ_AP023436	P12	46	4	0.032	2	0.7	NA	NA	NA	NA	118399	126
NZ_CP080083	P12	46	5	0.047	2.9	1.2	NA	NA	NA	NA	93332	107
NZ_CP101616	P12	46	4	0.04	2	0.7	NA	NA	NA	NA	92506	99
NZ_CP073964	P12	46	4	0.038	2	0.7	NA	NA	NA	NA	98314	105
NZ_CP102949	P12	46	4	0.038	2	0.7	NA	NA	NA	NA	99647	105
NZ_CP103469	P12	46	4	0.036	2.7	1.1	NA	NA	NA	NA	96268	111
NZ_CP103660	P12	46	3	0.028	1.8	0.6	NA	NA	NA	NA	96232	106
NZ_AP026785	P12	46	4	0.04	2	0.7	NA	NA	NA	NA	97115	99
NZ_CP114131	P12	46	4	0.03	2.7	1.1	NA	NA	NA	NA	116902	135
NZ_CP087567	P12	46	4	0.038	2	0.7	NA	NA	NA	NA	99008	106
NZ_LR130557	P12	46	4	0.035	2	0.7	NA	NA	NA	NA	112419	115
NZ_LR890200	P12	46	3	0.027	1.8	0.6	NA	NA	NA	NA	95734	111
NZ_LR890538	P12	46	3	0.028	1.8	0.6	NA	NA	NA	NA	97184	106
NZ_CP039843	P12	46	4	0.039	2.7	1.1	NA	NA	NA	NA	95647	103
NC_013370	P12	46	4	0.035	1.9	0.9	NA	NA	NA	NA	97897	113
NZ_CP009168	P12	46	4	0.037	2.7	1.1	NA	NA	NA	NA	94959	109
NC_017653	P12	46	4	0.04	2.7	1.1	NA	NA	NA	NA	94015	101
NZ_CP028125	P12	46	4	0.042	2	0.7	NA	NA	NA	NA	98899	96
NZ_CP011063	P12	46	4	0.038	2	0.7	NA	NA	NA	NA	98436	105
NZ_LR890206	P12	46	4	0.035	2.7	1.1	NA	NA	NA	NA	95815	113
NZ_LR890724	P12	46	4	0.035	2.7	1.1	NA	NA	NA	NA	95815	113
NZ_CP051361	P12	46	3	0.029	1	0.4	NA	NA	NA	NA	95358	102
NZ_CP055201	P12	46	4	0.04	2	0.7	NA	NA	NA	NA	92910	99
NZ_CP100532	P12	46	4	0.036	2	0.7	NA	NA	NA	NA	102161	112
NZ_CP033632	P12	46	4	0.027	1.9	0.9	NA	NA	NA	NA	147451	149
NZ_CP012497	P12	46	2	0.014	0.9	0.3	NA	NA	NA	NA	136480	144
NZ_CP103706	P12	46	3	0.03	1	0.4	NA	NA	NA	NA	109870	101
NZ_CP116167	P12	46	3	0.027	1	0.4	NA	NA	NA	NA	119948	110
NZ_CP027223	P12	46	2	0.024	1.6	0.7	NA	NA	NA	NA	72543	85
NZ_CP038288	P12	46	3	0.028	1.8	0.8	NA	NA	NA	NA	99810	107
NZ_CP038378	P12	46	3	0.028	1.8	0.8	NA	NA	NA	NA	99810	108
NZ_CP067234	P12	46	2	0.02	0.9	0.3	NA	NA	NA	NA	95149	101
NZ_CP026725	P12	46	3	0.028	1	0.4	NA	NA	NA	NA	97124	106
NZ_CP057246	P12	46	2	0.02	0.9	0.3	NA	NA	NA	NA	91854	100
NZ_CP058684	P12	46	2	0.02	0.9	0.3	NA	NA	NA	NA	89589	102
NZ_CP042894	P12	46	2	0.019	0.9	0.3	NA	NA	NA	NA	141344	107
NZ_CP072804	P12	46	1	0.016	0.2	0.1	NA	NA	NA	NA	69302	61
NZ_CP016549	P12	46	2	0.018	0.3	0.2	NA	NA	NA	NA	126046	112
NZ_CP074035	P12	46	2	0.024	0.3	0.2	NA	NA	NA	NA	90815	84
